,be,eo_model_name,eo_code,model_hour,year,month,month_year,calendar_fond_status,downtime_status,maintanance_jobs_id,maintanance_name
14552,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 08:00:00,2024,8,8_2024,1,0.3,100000084492_eto_2024-08-29 08:00:00,ЕТО
14553,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 09:00:00,2024,8,8_2024,1,0.0,,
14554,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 10:00:00,2024,8,8_2024,1,0.0,,
14555,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 11:00:00,2024,8,8_2024,1,0.0,,
14556,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 12:00:00,2024,8,8_2024,1,0.0,,
14557,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 13:00:00,2024,8,8_2024,1,0.0,,
14558,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 14:00:00,2024,8,8_2024,1,0.0,,
14559,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 15:00:00,2024,8,8_2024,1,0.0,,
14560,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 16:00:00,2024,8,8_2024,1,0.0,,
14561,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 17:00:00,2024,8,8_2024,1,0.0,,
14562,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 18:00:00,2024,8,8_2024,1,0.0,,
14563,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 19:00:00,2024,8,8_2024,1,0.0,,
14564,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 20:00:00,2024,8,8_2024,1,0.0,,
14565,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 21:00:00,2024,8,8_2024,1,0.0,,
14566,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 22:00:00,2024,8,8_2024,1,0.0,,
14567,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-29 23:00:00,2024,8,8_2024,1,0.0,,
14568,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 00:00:00,2024,8,8_2024,1,0.0,,
14569,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 01:00:00,2024,8,8_2024,1,0.0,,
14570,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 02:00:00,2024,8,8_2024,1,0.0,,
14571,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 03:00:00,2024,8,8_2024,1,0.0,,
14572,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 04:00:00,2024,8,8_2024,1,0.0,,
14573,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 05:00:00,2024,8,8_2024,1,0.0,,
14574,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 06:00:00,2024,8,8_2024,1,0.0,,
14575,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 07:00:00,2024,8,8_2024,1,0.0,,
14576,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 08:00:00,2024,8,8_2024,1,0.3,100000084492_eto_2024-08-30 08:00:00,ЕТО
14577,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 09:00:00,2024,8,8_2024,1,0.0,,
14578,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 10:00:00,2024,8,8_2024,1,0.0,,
14579,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 11:00:00,2024,8,8_2024,1,0.0,,
14580,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 12:00:00,2024,8,8_2024,1,0.0,,
14581,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 13:00:00,2024,8,8_2024,1,0.0,,
14582,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 14:00:00,2024,8,8_2024,1,0.0,,
14583,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 15:00:00,2024,8,8_2024,1,0.0,,
14584,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 16:00:00,2024,8,8_2024,1,0.0,,
14585,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 17:00:00,2024,8,8_2024,1,0.0,,
14586,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 18:00:00,2024,8,8_2024,1,0.0,,
14587,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 19:00:00,2024,8,8_2024,1,0.0,,
14588,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 20:00:00,2024,8,8_2024,1,0.0,,
14589,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 21:00:00,2024,8,8_2024,1,0.0,,
14590,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 22:00:00,2024,8,8_2024,1,0.0,,
14591,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-30 23:00:00,2024,8,8_2024,1,0.0,,
14592,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 00:00:00,2024,8,8_2024,1,0.0,,
14593,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 01:00:00,2024,8,8_2024,1,0.0,,
14594,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 02:00:00,2024,8,8_2024,1,0.0,,
14595,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 03:00:00,2024,8,8_2024,1,0.0,,
14596,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 04:00:00,2024,8,8_2024,1,0.0,,
14597,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 05:00:00,2024,8,8_2024,1,0.0,,
14598,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 06:00:00,2024,8,8_2024,1,0.0,,
14599,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 07:00:00,2024,8,8_2024,1,0.0,,
14600,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 08:00:00,2024,8,8_2024,1,0.3,100000084492_eto_2024-08-31 08:00:00,ЕТО
14601,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 09:00:00,2024,8,8_2024,1,0.0,,
14602,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 10:00:00,2024,8,8_2024,1,0.0,,
14603,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 11:00:00,2024,8,8_2024,1,0.0,,
14604,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 12:00:00,2024,8,8_2024,1,0.0,,
14605,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 13:00:00,2024,8,8_2024,1,0.0,,
14606,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 14:00:00,2024,8,8_2024,1,0.0,,
14607,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 15:00:00,2024,8,8_2024,1,0.0,,
14608,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 16:00:00,2024,8,8_2024,1,0.0,,
14609,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 17:00:00,2024,8,8_2024,1,0.0,,
14610,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 18:00:00,2024,8,8_2024,1,0.0,,
14611,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 19:00:00,2024,8,8_2024,1,0.0,,
14612,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 20:00:00,2024,8,8_2024,1,0.0,,
14613,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 21:00:00,2024,8,8_2024,1,0.0,,
14614,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 22:00:00,2024,8,8_2024,1,0.0,,
14615,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-08-31 23:00:00,2024,8,8_2024,1,0.0,,
14616,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 00:00:00,2024,9,9_2024,1,0.0,,
14617,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 01:00:00,2024,9,9_2024,1,0.0,,
14618,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 02:00:00,2024,9,9_2024,1,0.0,,
14619,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 03:00:00,2024,9,9_2024,1,0.0,,
14620,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 04:00:00,2024,9,9_2024,1,0.0,,
14621,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 05:00:00,2024,9,9_2024,1,0.0,,
14622,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 06:00:00,2024,9,9_2024,1,0.0,,
14623,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 07:00:00,2024,9,9_2024,1,0.0,,
14624,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 08:00:00,2024,9,9_2024,1,0.3,100000084492_eto_2024-09-01 08:00:00,ЕТО
14625,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 09:00:00,2024,9,9_2024,1,0.0,,
14626,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 10:00:00,2024,9,9_2024,1,0.0,,
14627,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 11:00:00,2024,9,9_2024,1,0.0,,
14628,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 12:00:00,2024,9,9_2024,1,0.0,,
14629,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 13:00:00,2024,9,9_2024,1,0.0,,
14630,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 14:00:00,2024,9,9_2024,1,0.0,,
14631,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 15:00:00,2024,9,9_2024,1,0.0,,
14632,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 16:00:00,2024,9,9_2024,1,0.0,,
14633,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 17:00:00,2024,9,9_2024,1,0.0,,
14634,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 18:00:00,2024,9,9_2024,1,0.0,,
14635,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 19:00:00,2024,9,9_2024,1,0.0,,
14636,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 20:00:00,2024,9,9_2024,1,0.0,,
14637,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 21:00:00,2024,9,9_2024,1,0.0,,
14638,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 22:00:00,2024,9,9_2024,1,0.0,,
14639,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-01 23:00:00,2024,9,9_2024,1,0.0,,
14640,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 00:00:00,2024,9,9_2024,1,0.0,,
14641,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 01:00:00,2024,9,9_2024,1,0.0,,
14642,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 02:00:00,2024,9,9_2024,1,0.0,,
14643,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 03:00:00,2024,9,9_2024,1,0.0,,
14644,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 04:00:00,2024,9,9_2024,1,0.0,,
14645,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 05:00:00,2024,9,9_2024,1,0.0,,
14646,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 06:00:00,2024,9,9_2024,1,0.0,,
14647,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 07:00:00,2024,9,9_2024,1,0.0,,
14648,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 08:00:00,2024,9,9_2024,1,0.3,100000084492_eto_2024-09-02 08:00:00,ЕТО
14649,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 09:00:00,2024,9,9_2024,1,0.0,,
14650,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 10:00:00,2024,9,9_2024,1,0.0,,
14651,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 11:00:00,2024,9,9_2024,1,0.0,,
14652,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 12:00:00,2024,9,9_2024,1,0.0,,
14653,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 13:00:00,2024,9,9_2024,1,0.0,,
14654,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 14:00:00,2024,9,9_2024,1,0.0,,
14655,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 15:00:00,2024,9,9_2024,1,0.0,,
14656,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 16:00:00,2024,9,9_2024,1,0.0,,
14657,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 17:00:00,2024,9,9_2024,1,0.0,,
14658,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 18:00:00,2024,9,9_2024,1,0.0,,
14659,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 19:00:00,2024,9,9_2024,1,0.0,,
14660,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 20:00:00,2024,9,9_2024,1,0.0,,
14661,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 21:00:00,2024,9,9_2024,1,0.0,,
14662,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 22:00:00,2024,9,9_2024,1,0.0,,
14663,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-02 23:00:00,2024,9,9_2024,1,0.0,,
14664,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 00:00:00,2024,9,9_2024,1,0.0,,
14665,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 01:00:00,2024,9,9_2024,1,0.0,,
14666,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 02:00:00,2024,9,9_2024,1,0.0,,
14667,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 03:00:00,2024,9,9_2024,1,0.0,,
14668,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 04:00:00,2024,9,9_2024,1,0.0,,
14669,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 05:00:00,2024,9,9_2024,1,0.0,,
14670,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 06:00:00,2024,9,9_2024,1,0.0,,
14671,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 07:00:00,2024,9,9_2024,1,0.0,,
14672,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 08:00:00,2024,9,9_2024,1,0.3,100000084492_eto_2024-09-03 08:00:00,ЕТО
14673,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 09:00:00,2024,9,9_2024,1,0.0,,
14674,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 10:00:00,2024,9,9_2024,1,0.0,,
14675,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 11:00:00,2024,9,9_2024,1,0.0,,
14676,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 12:00:00,2024,9,9_2024,1,0.0,,
14677,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 13:00:00,2024,9,9_2024,1,0.0,,
14678,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 14:00:00,2024,9,9_2024,1,0.0,,
14679,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 15:00:00,2024,9,9_2024,1,0.0,,
14680,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 16:00:00,2024,9,9_2024,1,0.0,,
14681,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 17:00:00,2024,9,9_2024,1,0.0,,
14682,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 18:00:00,2024,9,9_2024,1,0.0,,
14683,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 19:00:00,2024,9,9_2024,1,0.0,,
14684,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 20:00:00,2024,9,9_2024,1,0.0,,
14685,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 21:00:00,2024,9,9_2024,1,0.0,,
14686,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 22:00:00,2024,9,9_2024,1,0.0,,
14687,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-03 23:00:00,2024,9,9_2024,1,0.0,,
14688,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 00:00:00,2024,9,9_2024,1,0.0,,
14689,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 01:00:00,2024,9,9_2024,1,0.0,,
14690,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 02:00:00,2024,9,9_2024,1,0.0,,
14691,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 03:00:00,2024,9,9_2024,1,0.0,,
14692,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 04:00:00,2024,9,9_2024,1,0.0,,
14693,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 05:00:00,2024,9,9_2024,1,0.0,,
14694,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 06:00:00,2024,9,9_2024,1,0.0,,
14695,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 07:00:00,2024,9,9_2024,1,0.0,,
14696,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 08:00:00,2024,9,9_2024,1,0.3,100000084492_eto_2024-09-04 08:00:00,ЕТО
14697,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 09:00:00,2024,9,9_2024,1,0.0,,
14698,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 10:00:00,2024,9,9_2024,1,0.0,,
14699,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 11:00:00,2024,9,9_2024,1,0.0,,
14700,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 12:00:00,2024,9,9_2024,1,0.0,,
14701,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 13:00:00,2024,9,9_2024,1,0.0,,
14702,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 14:00:00,2024,9,9_2024,1,0.0,,
14703,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 15:00:00,2024,9,9_2024,1,0.0,,
14704,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 16:00:00,2024,9,9_2024,1,0.0,,
14705,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 17:00:00,2024,9,9_2024,1,0.0,,
14706,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 18:00:00,2024,9,9_2024,1,0.0,,
14707,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 19:00:00,2024,9,9_2024,1,0.0,,
14708,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 20:00:00,2024,9,9_2024,1,0.0,,
14709,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 21:00:00,2024,9,9_2024,1,0.0,,
14710,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 22:00:00,2024,9,9_2024,1,0.0,,
14711,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-04 23:00:00,2024,9,9_2024,1,0.0,,
14712,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 00:00:00,2024,9,9_2024,1,0.0,,
14713,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 01:00:00,2024,9,9_2024,1,0.0,,
14714,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 02:00:00,2024,9,9_2024,1,0.0,,
14715,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 03:00:00,2024,9,9_2024,1,0.0,,
14716,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 04:00:00,2024,9,9_2024,1,0.0,,
14717,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 05:00:00,2024,9,9_2024,1,0.0,,
14718,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 06:00:00,2024,9,9_2024,1,0.0,,
14719,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 07:00:00,2024,9,9_2024,1,0.0,,
14720,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 08:00:00,2024,9,9_2024,1,0.3,100000084492_eto_2024-09-05 08:00:00,ЕТО
14721,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 09:00:00,2024,9,9_2024,1,0.0,,
14722,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 10:00:00,2024,9,9_2024,1,0.0,,
14723,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 11:00:00,2024,9,9_2024,1,0.0,,
14724,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 12:00:00,2024,9,9_2024,1,0.0,,
14725,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 13:00:00,2024,9,9_2024,1,0.0,,
14726,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 14:00:00,2024,9,9_2024,1,0.0,,
14727,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 15:00:00,2024,9,9_2024,1,0.0,,
14728,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 16:00:00,2024,9,9_2024,1,0.0,,
14729,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 17:00:00,2024,9,9_2024,1,0.0,,
14730,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 18:00:00,2024,9,9_2024,1,0.0,,
14731,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 19:00:00,2024,9,9_2024,1,0.0,,
14732,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 20:00:00,2024,9,9_2024,1,0.0,,
14733,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 21:00:00,2024,9,9_2024,1,0.0,,
14734,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 22:00:00,2024,9,9_2024,1,0.0,,
14735,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-05 23:00:00,2024,9,9_2024,1,0.0,,
14736,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 00:00:00,2024,9,9_2024,1,0.0,,
14737,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 01:00:00,2024,9,9_2024,1,0.0,,
14738,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 02:00:00,2024,9,9_2024,1,0.0,,
14739,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 03:00:00,2024,9,9_2024,1,0.0,,
14740,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 04:00:00,2024,9,9_2024,1,0.0,,
14741,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 05:00:00,2024,9,9_2024,1,0.0,,
14742,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 06:00:00,2024,9,9_2024,1,0.0,,
14743,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 07:00:00,2024,9,9_2024,1,0.0,,
14744,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 08:00:00,2024,9,9_2024,1,0.3,100000084492_eto_2024-09-06 08:00:00,ЕТО
14745,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 09:00:00,2024,9,9_2024,1,0.0,,
14746,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 10:00:00,2024,9,9_2024,1,0.0,,
14747,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 11:00:00,2024,9,9_2024,1,0.0,,
14748,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 12:00:00,2024,9,9_2024,1,0.0,,
14749,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 13:00:00,2024,9,9_2024,1,0.0,,
14750,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 14:00:00,2024,9,9_2024,1,0.0,,
14751,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 15:00:00,2024,9,9_2024,1,0.0,,
14752,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 16:00:00,2024,9,9_2024,1,0.0,,
14753,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 17:00:00,2024,9,9_2024,1,0.0,,
14754,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 18:00:00,2024,9,9_2024,1,0.0,,
14755,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 19:00:00,2024,9,9_2024,1,0.0,,
14756,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 20:00:00,2024,9,9_2024,1,0.0,,
14757,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 21:00:00,2024,9,9_2024,1,0.0,,
14758,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 22:00:00,2024,9,9_2024,1,0.0,,
14759,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-06 23:00:00,2024,9,9_2024,1,0.0,,
14760,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-07 00:00:00,2024,9,9_2024,1,0.0,,
14761,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2024-09-07 01:00:00,2024,9,9_2024,1,0.0,,
